,Dishes,sum_Energy,sum_Protein,sum_TotalFat,sum_SaturatedFat,sum_TransFat,sum_Carbohydrate,sum_Sugars,sum_Sodium,Types
3182,"Chicken_Caesar_Salad,Super_Club_Sandwich,Sweet_Pepper_Garlic_Chicken_Breast,Smoked_Salmon_&_Egg_Salad_Cold_Wrap,Smoked_Salmon_&_Egg_Mayo_Sandwich",1098,70.2,54.7,6.9,0,81.7,10.5,2037,"Meat,Salad,Sandwich,Wrap"
3183,"Chicken_Caesar_Salad,Super_Club_Sandwich,Sweet_Pepper_Garlic_Chicken_Breast,Smoked_Salmon_&_Egg_Salad_Cold_Wrap,Chef_Salad",1012,67.30000000000001,52.900000000000006,6.1,0,67.0,10.5,1909,"Meat,Salad,Sandwich,Wrap"
3184,"Chicken_Caesar_Salad,Sweet_Pepper_Garlic_Chicken_Breast,Smoked_Salmon_&_Egg_Salad_Cold_Wrap,Smoked_Salmon_&_Egg_Mayo_Sandwich,Chef_Salad",1070,69.6,56.599999999999994,6.1,0,70.7,9.399999999999999,1983,"Meat,Salad,Sandwich,Wrap"
3185,"Super_Club_Sandwich,Caesar_Chicken_Cold_Wrap,Ham_Cheese_&_Pickle_Sandwich,Sweet_Pepper_Garlic_Chicken_Breast,Bacon_&_Egg_Mayo_Sandwich",1069,68.7,52.4,11.9,0,81.1,11.899999999999999,2077,"Meat,Sandwich,Wrap"
3186,"Caesar_Chicken_Cold_Wrap,Ham_Cheese_&_Pickle_Sandwich,Sweet_Pepper_Garlic_Chicken_Breast,Bacon_&_Egg_Mayo_Sandwich,Smoked_Salmon_&_Egg_Mayo_Sandwich",1127,71.0,56.1,11.9,0,84.8,10.799999999999999,2151,"Meat,Sandwich,Wrap"
3187,"Caesar_Chicken_Cold_Wrap,Ham_Cheese_&_Pickle_Sandwich,Sweet_Pepper_Garlic_Chicken_Breast,Bacon_&_Egg_Mayo_Sandwich,Chef_Salad",1041,68.1,54.3,11.1,0,70.1,10.799999999999999,2023,"Meat,Salad,Sandwich,Wrap"
3188,"Chicken_Caesar_Salad,Caesar_Chicken_Cold_Wrap,Ham_Cheese_&_Pickle_Sandwich,Sweet_Pepper_Garlic_Chicken_Breast,Bacon_&_Egg_Mayo_Sandwich",1030,70.5,53.5,11.1,0,67.0,11.399999999999999,2010,"Meat,Salad,Sandwich,Wrap"
3189,"Super_Club_Sandwich,Caesar_Chicken_Cold_Wrap,Sweet_Pepper_Garlic_Chicken_Breast,Smoked_Salmon_&_Egg_Mayo_Sandwich,Bacon_&_Egg_Mayo_Sandwich",1095,69.9,54.5,11.1,0,81.6,9.5,1998,"Meat,Sandwich,Wrap"
3190,"Super_Club_Sandwich,Caesar_Chicken_Cold_Wrap,Sweet_Pepper_Garlic_Chicken_Breast,Bacon_&_Egg_Mayo_Sandwich,Chef_Salad",1009,67.0,52.7,10.299999999999999,0,66.89999999999999,9.5,1870,"Meat,Salad,Sandwich,Wrap"
3191,"Chicken_Caesar_Salad,Super_Club_Sandwich,Caesar_Chicken_Cold_Wrap,Sweet_Pepper_Garlic_Chicken_Breast,Bacon_&_Egg_Mayo_Sandwich",998,69.4,51.9,10.299999999999999,0,63.8,10.1,1857,"Meat,Salad,Sandwich,Wrap"
3192,"Caesar_Chicken_Cold_Wrap,Sweet_Pepper_Garlic_Chicken_Breast,Smoked_Salmon_&_Egg_Mayo_Sandwich,Bacon_&_Egg_Mayo_Sandwich,Chef_Salad",1067,69.3,56.400000000000006,10.299999999999999,0,70.6,8.4,1944,"Meat,Salad,Sandwich,Wrap"
3193,"Chicken_Caesar_Salad,Caesar_Chicken_Cold_Wrap,Sweet_Pepper_Garlic_Chicken_Breast,Smoked_Salmon_&_Egg_Mayo_Sandwich,Bacon_&_Egg_Mayo_Sandwich",1056,71.7,55.6,10.299999999999999,0,67.5,9.0,1931,"Meat,Salad,Sandwich,Wrap"
3194,"Chicken_Caesar_Salad,Caesar_Chicken_Cold_Wrap,Sweet_Pepper_Garlic_Chicken_Breast,Bacon_&_Egg_Mayo_Sandwich,Chef_Salad",970,68.80000000000001,53.8,9.5,0,52.8,9.0,1803,"Meat,Salad,Sandwich,Wrap"
3195,"Super_Club_Sandwich,Caesar_Chicken_Cold_Wrap,Ham_Cheese_&_Pickle_Sandwich,Sweet_Pepper_Garlic_Chicken_Breast,Smoked_Salmon_&_Egg_Mayo_Sandwich",1039,69.2,46.9,9.5,0,85.39999999999999,10.299999999999999,2057,"Meat,Sandwich,Wrap"
3196,"Super_Club_Sandwich,Caesar_Chicken_Cold_Wrap,Ham_Cheese_&_Pickle_Sandwich,Sweet_Pepper_Garlic_Chicken_Breast,Chef_Salad",953,66.3,45.099999999999994,8.7,0,70.69999999999999,10.299999999999999,1929,"Meat,Salad,Sandwich,Wrap"
3197,"Chicken_Caesar_Salad,Super_Club_Sandwich,Caesar_Chicken_Cold_Wrap,Ham_Cheese_&_Pickle_Sandwich,Sweet_Pepper_Garlic_Chicken_Breast",942,68.7,44.3,8.7,0,67.6,10.899999999999999,1916,"Meat,Salad,Sandwich,Wrap"
3198,"Caesar_Chicken_Cold_Wrap,Ham_Cheese_&_Pickle_Sandwich,Sweet_Pepper_Garlic_Chicken_Breast,Smoked_Salmon_&_Egg_Mayo_Sandwich,Chef_Salad",1011,68.6,48.8,8.7,0,74.39999999999999,9.2,2003,"Meat,Salad,Sandwich,Wrap"
3199,"Chicken_Caesar_Salad,Caesar_Chicken_Cold_Wrap,Ham_Cheese_&_Pickle_Sandwich,Sweet_Pepper_Garlic_Chicken_Breast,Smoked_Salmon_&_Egg_Mayo_Sandwich",1000,71.0,48.0,8.7,0,71.3,9.799999999999999,1990,"Meat,Salad,Sandwich,Wrap"
3200,"Chicken_Caesar_Salad,Caesar_Chicken_Cold_Wrap,Ham_Cheese_&_Pickle_Sandwich,Sweet_Pepper_Garlic_Chicken_Breast,Chef_Salad",914,68.1,46.2,7.9,0,56.599999999999994,9.799999999999999,1862,"Meat,Salad,Sandwich,Wrap"
3201,"Super_Club_Sandwich,Caesar_Chicken_Cold_Wrap,Sweet_Pepper_Garlic_Chicken_Breast,Smoked_Salmon_&_Egg_Mayo_Sandwich,Chef_Salad",979,67.5,47.2,7.9,0,71.2,7.9,1850,"Meat,Salad,Sandwich,Wrap"
3202,"Chicken_Caesar_Salad,Super_Club_Sandwich,Caesar_Chicken_Cold_Wrap,Sweet_Pepper_Garlic_Chicken_Breast,Smoked_Salmon_&_Egg_Mayo_Sandwich",968,69.9,46.4,7.9,0,68.10000000000001,8.5,1837,"Meat,Salad,Sandwich,Wrap"
3203,"Chicken_Caesar_Salad,Super_Club_Sandwich,Caesar_Chicken_Cold_Wrap,Sweet_Pepper_Garlic_Chicken_Breast,Chef_Salad",882,67.0,44.599999999999994,7.1,0,53.4,8.5,1709,"Meat,Salad,Sandwich,Wrap"
3204,"Chicken_Caesar_Salad,Caesar_Chicken_Cold_Wrap,Sweet_Pepper_Garlic_Chicken_Breast,Smoked_Salmon_&_Egg_Mayo_Sandwich,Chef_Salad",940,69.30000000000001,48.3,7.1,0,57.099999999999994,7.3999999999999995,1783,"Meat,Salad,Sandwich,Wrap"
3205,"Super_Club_Sandwich,Ham_Cheese_&_Pickle_Sandwich,Sweet_Pepper_Garlic_Chicken_Breast,Smoked_Salmon_&_Egg_Mayo_Sandwich,Bacon_&_Egg_Mayo_Sandwich",975,57.7,50.1,10.8,0,73.7,11.0,2045,"Meat,Sandwich"
3206,"Super_Club_Sandwich,Ham_Cheese_&_Pickle_Sandwich,Sweet_Pepper_Garlic_Chicken_Breast,Bacon_&_Egg_Mayo_Sandwich,Chef_Salad",889,54.800000000000004,48.3,10.0,0,59.0,11.0,1917,"Meat,Salad,Sandwich"
3207,"Chicken_Caesar_Salad,Super_Club_Sandwich,Ham_Cheese_&_Pickle_Sandwich,Sweet_Pepper_Garlic_Chicken_Breast,Bacon_&_Egg_Mayo_Sandwich",878,57.2,47.5,10.0,0,55.900000000000006,11.6,1904,"Meat,Salad,Sandwich"
3208,"Ham_Cheese_&_Pickle_Sandwich,Sweet_Pepper_Garlic_Chicken_Breast,Smoked_Salmon_&_Egg_Mayo_Sandwich,Bacon_&_Egg_Mayo_Sandwich,Chef_Salad",947,57.1,52.0,10.0,0,62.699999999999996,9.9,1991,"Meat,Salad,Sandwich"
3209,"Chicken_Caesar_Salad,Ham_Cheese_&_Pickle_Sandwich,Sweet_Pepper_Garlic_Chicken_Breast,Smoked_Salmon_&_Egg_Mayo_Sandwich,Bacon_&_Egg_Mayo_Sandwich",936,59.5,51.2,10.0,0,59.6,10.5,1978,"Meat,Salad,Sandwich"
3210,"Chicken_Caesar_Salad,Ham_Cheese_&_Pickle_Sandwich,Sweet_Pepper_Garlic_Chicken_Breast,Bacon_&_Egg_Mayo_Sandwich,Chef_Salad",850,56.6,49.400000000000006,9.2,0,44.9,10.5,1850,"Meat,Salad,Sandwich"
3211,"Super_Club_Sandwich,Sweet_Pepper_Garlic_Chicken_Breast,Smoked_Salmon_&_Egg_Mayo_Sandwich,Bacon_&_Egg_Mayo_Sandwich,Chef_Salad",915,56.0,50.400000000000006,9.2,0,59.5,8.6,1838,"Meat,Salad,Sandwich"
3212,"Chicken_Caesar_Salad,Super_Club_Sandwich,Sweet_Pepper_Garlic_Chicken_Breast,Smoked_Salmon_&_Egg_Mayo_Sandwich,Bacon_&_Egg_Mayo_Sandwich",904,58.4,49.6,9.2,0,56.400000000000006,9.2,1825,"Meat,Salad,Sandwich"
3213,"Chicken_Caesar_Salad,Super_Club_Sandwich,Sweet_Pepper_Garlic_Chicken_Breast,Bacon_&_Egg_Mayo_Sandwich,Chef_Salad",818,55.5,47.8,8.399999999999999,0,41.7,9.2,1697,"Meat,Salad,Sandwich"
3214,"Chicken_Caesar_Salad,Sweet_Pepper_Garlic_Chicken_Breast,Smoked_Salmon_&_Egg_Mayo_Sandwich,Bacon_&_Egg_Mayo_Sandwich,Chef_Salad",876,57.800000000000004,51.5,8.399999999999999,0,45.4,8.1,1771,"Meat,Salad,Sandwich"
3215,"Super_Club_Sandwich,Ham_Cheese_&_Pickle_Sandwich,Sweet_Pepper_Garlic_Chicken_Breast,Smoked_Salmon_&_Egg_Mayo_Sandwich,Chef_Salad",859,55.300000000000004,42.8,7.6,0,63.3,9.4,1897,"Meat,Salad,Sandwich"
3216,"Chicken_Caesar_Salad,Super_Club_Sandwich,Ham_Cheese_&_Pickle_Sandwich,Sweet_Pepper_Garlic_Chicken_Breast,Smoked_Salmon_&_Egg_Mayo_Sandwich",848,57.7,42.0,7.6,0,60.2,10.0,1884,"Meat,Salad,Sandwich"
3217,"Chicken_Caesar_Salad,Super_Club_Sandwich,Ham_Cheese_&_Pickle_Sandwich,Sweet_Pepper_Garlic_Chicken_Breast,Chef_Salad",762,54.800000000000004,40.2,6.799999999999999,0,45.5,10.0,1756,"Meat,Salad,Sandwich"
3218,"Chicken_Caesar_Salad,Ham_Cheese_&_Pickle_Sandwich,Sweet_Pepper_Garlic_Chicken_Breast,Smoked_Salmon_&_Egg_Mayo_Sandwich,Chef_Salad",820,57.1,43.900000000000006,6.799999999999999,0,49.2,8.899999999999999,1830,"Meat,Salad,Sandwich"
3219,"Chicken_Caesar_Salad,Super_Club_Sandwich,Sweet_Pepper_Garlic_Chicken_Breast,Smoked_Salmon_&_Egg_Mayo_Sandwich,Chef_Salad",788,56.0,42.3,6.0,0,46.0,7.6000000000000005,1677,"Meat,Salad,Sandwich"
3220,"Caesar_Chicken_Cold_Wrap,Smoked_Salmon_&_Egg_Salad_Cold_Wrap,Bacon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1474,73.1,71.9,13.7,0,134.0,15.599999999999998,2658,"Sandwich,Wrap"
3221,"Caesar_Chicken_Cold_Wrap,Ham_Cheese_&_Pickle_Sandwich,Smoked_Salmon_&_Egg_Salad_Cold_Wrap,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1418,72.4,64.3,12.100000000000001,0,137.8,16.4,2717,"Sandwich,Wrap"
3222,"Super_Club_Sandwich,Caesar_Chicken_Cold_Wrap,Smoked_Salmon_&_Egg_Salad_Cold_Wrap,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1386,71.3,62.699999999999996,11.3,0,134.60000000000002,15.099999999999998,2564,"Sandwich,Wrap"
3223,"Caesar_Chicken_Cold_Wrap,Smoked_Salmon_&_Egg_Salad_Cold_Wrap,Smoked_Salmon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1444,73.6,66.39999999999999,11.3,0,138.3,13.999999999999998,2638,"Sandwich,Wrap"
3224,"Caesar_Chicken_Cold_Wrap,Smoked_Salmon_&_Egg_Salad_Cold_Wrap,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap,Chef_Salad",1358,70.7,64.6,10.5,0,123.60000000000001,13.999999999999998,2510,"Salad,Wrap"
3225,"Chicken_Caesar_Salad,Caesar_Chicken_Cold_Wrap,Smoked_Salmon_&_Egg_Salad_Cold_Wrap,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1347,73.1,63.8,10.5,0,120.50000000000001,14.599999999999998,2497,"Salad,Wrap"
3226,"Ham_Cheese_&_Pickle_Sandwich,Smoked_Salmon_&_Egg_Salad_Cold_Wrap,Bacon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1354,60.900000000000006,67.5,13.399999999999999,0,126.10000000000001,17.099999999999998,2705,"Sandwich,Wrap"
3227,"Super_Club_Sandwich,Smoked_Salmon_&_Egg_Salad_Cold_Wrap,Bacon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1322,59.800000000000004,65.9,12.6,0,122.9,15.799999999999997,2552,"Sandwich,Wrap"
3228,"Smoked_Salmon_&_Egg_Salad_Cold_Wrap,Smoked_Salmon_&_Egg_Mayo_Sandwich,Bacon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1380,62.1,69.6,12.6,0,126.60000000000001,14.699999999999998,2626,"Sandwich,Wrap"
3229,"Smoked_Salmon_&_Egg_Salad_Cold_Wrap,Bacon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap,Chef_Salad",1294,59.2,67.8,11.799999999999999,0,111.9,14.699999999999998,2498,"Salad,Sandwich,Wrap"
3230,"Chicken_Caesar_Salad,Smoked_Salmon_&_Egg_Salad_Cold_Wrap,Bacon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1283,61.6,67.0,11.799999999999999,0,108.80000000000001,15.299999999999997,2485,"Salad,Sandwich,Wrap"
3231,"Super_Club_Sandwich,Ham_Cheese_&_Pickle_Sandwich,Smoked_Salmon_&_Egg_Salad_Cold_Wrap,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1266,59.10000000000001,58.3,11.000000000000002,0,126.7,16.599999999999998,2611,"Sandwich,Wrap"
3232,"Ham_Cheese_&_Pickle_Sandwich,Smoked_Salmon_&_Egg_Salad_Cold_Wrap,Smoked_Salmon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1324,61.400000000000006,62.0,11.000000000000002,0,130.4,15.499999999999998,2685,"Sandwich,Wrap"
3233,"Ham_Cheese_&_Pickle_Sandwich,Smoked_Salmon_&_Egg_Salad_Cold_Wrap,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap,Chef_Salad",1238,58.50000000000001,60.2,10.200000000000001,0,115.7,15.499999999999998,2557,"Salad,Sandwich,Wrap"
3234,"Chicken_Caesar_Salad,Ham_Cheese_&_Pickle_Sandwich,Smoked_Salmon_&_Egg_Salad_Cold_Wrap,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1227,60.900000000000006,59.4,10.200000000000001,0,112.60000000000001,16.099999999999998,2544,"Salad,Sandwich,Wrap"
3235,"Super_Club_Sandwich,Smoked_Salmon_&_Egg_Salad_Cold_Wrap,Smoked_Salmon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1292,60.300000000000004,60.4,10.200000000000001,0,127.2,14.199999999999998,2532,"Sandwich,Wrap"
3236,"Super_Club_Sandwich,Smoked_Salmon_&_Egg_Salad_Cold_Wrap,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap,Chef_Salad",1206,57.400000000000006,58.599999999999994,9.4,0,112.5,14.199999999999998,2404,"Salad,Sandwich,Wrap"
3237,"Chicken_Caesar_Salad,Super_Club_Sandwich,Smoked_Salmon_&_Egg_Salad_Cold_Wrap,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1195,59.800000000000004,57.8,9.4,0,109.4,14.799999999999997,2391,"Salad,Sandwich,Wrap"
3238,"Smoked_Salmon_&_Egg_Salad_Cold_Wrap,Smoked_Salmon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap,Chef_Salad",1264,59.7,62.3,9.4,0,116.2,13.099999999999998,2478,"Salad,Sandwich,Wrap"
3239,"Chicken_Caesar_Salad,Smoked_Salmon_&_Egg_Salad_Cold_Wrap,Smoked_Salmon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1253,62.1,61.5,9.4,0,113.10000000000001,13.699999999999998,2465,"Salad,Sandwich,Wrap"
3240,"Chicken_Caesar_Salad,Smoked_Salmon_&_Egg_Salad_Cold_Wrap,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap,Chef_Salad",1167,59.2,59.7,8.6,0,98.4,13.699999999999998,2337,"Salad,Wrap"
3241,"Caesar_Chicken_Cold_Wrap,Ham_Cheese_&_Pickle_Sandwich,Bacon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1224,60.599999999999994,59.2,14.399999999999999,0,112.50000000000001,15.099999999999998,2505,"Sandwich,Wrap"
3242,"Super_Club_Sandwich,Caesar_Chicken_Cold_Wrap,Bacon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1192,59.5,57.6,13.6,0,109.30000000000001,13.799999999999997,2352,"Sandwich,Wrap"
3243,"Caesar_Chicken_Cold_Wrap,Smoked_Salmon_&_Egg_Mayo_Sandwich,Bacon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1250,61.8,61.300000000000004,13.6,0,113.00000000000001,12.699999999999998,2426,"Sandwich,Wrap"
3244,"Caesar_Chicken_Cold_Wrap,Bacon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap,Chef_Salad",1164,58.9,59.5,12.799999999999999,0,98.30000000000001,12.699999999999998,2298,"Salad,Sandwich,Wrap"
3245,"Chicken_Caesar_Salad,Caesar_Chicken_Cold_Wrap,Bacon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1153,61.3,58.7,12.799999999999999,0,95.20000000000002,13.299999999999997,2285,"Salad,Sandwich,Wrap"
3246,"Super_Club_Sandwich,Caesar_Chicken_Cold_Wrap,Ham_Cheese_&_Pickle_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1136,58.8,50.0,12.000000000000002,0,113.10000000000001,14.599999999999998,2411,"Sandwich,Wrap"
3247,"Caesar_Chicken_Cold_Wrap,Ham_Cheese_&_Pickle_Sandwich,Smoked_Salmon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1194,61.099999999999994,53.7,12.000000000000002,0,116.80000000000001,13.499999999999998,2485,"Sandwich,Wrap"
3248,"Caesar_Chicken_Cold_Wrap,Ham_Cheese_&_Pickle_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap,Chef_Salad",1108,58.199999999999996,51.900000000000006,11.200000000000001,0,102.10000000000001,13.499999999999998,2357,"Salad,Sandwich,Wrap"
3249,"Chicken_Caesar_Salad,Caesar_Chicken_Cold_Wrap,Ham_Cheese_&_Pickle_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1097,60.599999999999994,51.1,11.200000000000001,0,99.00000000000001,14.099999999999998,2344,"Salad,Sandwich,Wrap"
3250,"Super_Club_Sandwich,Caesar_Chicken_Cold_Wrap,Smoked_Salmon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1162,60.0,52.1,11.200000000000001,0,113.60000000000001,12.199999999999998,2332,"Sandwich,Wrap"
3251,"Super_Club_Sandwich,Caesar_Chicken_Cold_Wrap,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap,Chef_Salad",1076,57.1,50.3,10.4,0,98.9,12.199999999999998,2204,"Salad,Sandwich,Wrap"
3252,"Chicken_Caesar_Salad,Super_Club_Sandwich,Caesar_Chicken_Cold_Wrap,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1065,59.5,49.5,10.4,0,95.80000000000001,12.799999999999997,2191,"Salad,Sandwich,Wrap"
3253,"Caesar_Chicken_Cold_Wrap,Smoked_Salmon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap,Chef_Salad",1134,59.4,54.0,10.4,0,102.60000000000001,11.099999999999998,2278,"Salad,Sandwich,Wrap"
3254,"Chicken_Caesar_Salad,Caesar_Chicken_Cold_Wrap,Smoked_Salmon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1123,61.8,53.2,10.4,0,99.50000000000001,11.699999999999998,2265,"Salad,Sandwich,Wrap"
3255,"Chicken_Caesar_Salad,Caesar_Chicken_Cold_Wrap,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap,Chef_Salad",1037,58.9,51.400000000000006,9.6,0,84.80000000000001,11.699999999999998,2137,"Salad,Wrap"
3256,"Super_Club_Sandwich,Ham_Cheese_&_Pickle_Sandwich,Bacon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1072,47.300000000000004,53.199999999999996,13.299999999999999,0,101.4,15.3,2399,"Sandwich,Wrap"
3257,"Ham_Cheese_&_Pickle_Sandwich,Smoked_Salmon_&_Egg_Mayo_Sandwich,Bacon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1130,49.6,56.9,13.299999999999999,0,105.10000000000001,14.2,2473,"Sandwich,Wrap"
3258,"Ham_Cheese_&_Pickle_Sandwich,Bacon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap,Chef_Salad",1044,46.7,55.099999999999994,12.499999999999998,0,90.4,14.2,2345,"Salad,Sandwich,Wrap"
3259,"Chicken_Caesar_Salad,Ham_Cheese_&_Pickle_Sandwich,Bacon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1033,49.1,54.3,12.499999999999998,0,87.30000000000001,14.799999999999999,2332,"Salad,Sandwich,Wrap"
3260,"Super_Club_Sandwich,Smoked_Salmon_&_Egg_Mayo_Sandwich,Bacon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1098,48.5,55.3,12.5,0,101.9,12.9,2320,"Sandwich,Wrap"
3261,"Super_Club_Sandwich,Bacon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap,Chef_Salad",1012,45.6,53.5,11.7,0,87.2,12.9,2192,"Salad,Sandwich,Wrap"
3262,"Chicken_Caesar_Salad,Super_Club_Sandwich,Bacon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1001,48.0,52.699999999999996,11.7,0,84.10000000000001,13.5,2179,"Salad,Sandwich,Wrap"
3263,"Smoked_Salmon_&_Egg_Mayo_Sandwich,Bacon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap,Chef_Salad",1070,47.9,57.2,11.7,0,90.9,11.799999999999999,2266,"Salad,Sandwich,Wrap"
3264,"Chicken_Caesar_Salad,Smoked_Salmon_&_Egg_Mayo_Sandwich,Bacon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1059,50.3,56.4,11.7,0,87.80000000000001,12.399999999999999,2253,"Salad,Sandwich,Wrap"
3265,"Chicken_Caesar_Salad,Bacon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap,Chef_Salad",973,47.4,54.599999999999994,10.899999999999999,0,73.10000000000001,12.399999999999999,2125,"Salad,Sandwich,Wrap"
3266,"Super_Club_Sandwich,Ham_Cheese_&_Pickle_Sandwich,Smoked_Salmon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",1042,47.800000000000004,47.7,10.9,0,105.7,13.699999999999998,2379,"Sandwich,Wrap"
3267,"Super_Club_Sandwich,Ham_Cheese_&_Pickle_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap,Chef_Salad",956,44.900000000000006,45.900000000000006,10.1,0,91.0,13.699999999999998,2251,"Salad,Sandwich,Wrap"
3268,"Chicken_Caesar_Salad,Super_Club_Sandwich,Ham_Cheese_&_Pickle_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",945,47.300000000000004,45.1,10.1,0,87.9,14.299999999999997,2238,"Salad,Sandwich,Wrap"
3269,"Ham_Cheese_&_Pickle_Sandwich,Smoked_Salmon_&_Egg_Mayo_Sandwich,Peking_Duck_Cold_Wrap,Sesame_Chicken_with_Baby_Spinach_Cold_Wrap,Chef_Salad",1014,47.2,49.599999999999994,10.1,0,94.7,12.599999999999998,2325,"Salad,Sandwich,Wrap"
